demand,grid1-load,grid1-temp,grid1-loss
431.7803792,524.961,274.45,24.647
434.0300381,513.124,273.85,23.664
442.0479952,510.302,273.75,23.433
453.013798,521.338,273.65,24.343
459.1874008,537.103,273.55,25.678
448.6982711,538.51,273.05,25.799
440.4459319,528.696,272.55,24.962
436.9466702,513.719,272.15,23.713
432.4079065,513.741,271.95,23.714
424.024901,501.255,271.75,22.701
407.2716124,484.724,271.65,21.397
382.2778509,454.462,270.85,19.123
356.1414992,431.404,270.05,17.489
340.1570232,419.336,270.05,16.667
334.6351568,415.91,269.85,16.438
330.5778836,416.082,269.65,16.45
331.7878678,421.529,269.45,16.815
344.1440461,437.327,269.45,17.9
388.1086461,494.131,269.55,22.133
440.0967741,558.359,269.55,27.541
463.182285,580.295,269.75,29.539
467.4005244,582.08,269.85,29.705
465.8312022,580.57,270.05,29.565
465.6165459,577.585,270.25,29.288
462.6021141,574.818,270.45,29.033
464.1304358,573.651,270.65,28.926
470.5740674,576.168,270.35,29.158
481.5332402,577.767,269.95,29.305
486.5726549,583.176,269.65,29.808
474.8612283,580.384,269.35,29.548
465.1791077,577.028,268.95,29.237
457.7849028,571.198,268.65,28.701
451.1531858,558.641,268.55,27.566
441.431208,539.914,268.55,25.921
425.4304935,514.147,268.45,23.748
394.1108598,475.932,268.95,20.721
366.2538452,440.241,269.45,18.105
346.6681576,423.752,272.05,16.965
337.4469902,417.402,271.85,16.538
330.0755679,413.545,271.75,16.282
328.9948298,415.53,271.55,16.413
337.9561204,429.47,271.35,17.356
377.1603077,487.793,271.25,21.635
429.5140631,548.313,271.05,26.652
447.7265624,563.716,271.05,28.022
449.5629302,567.013,270.95,28.32
446.0493569,562.097,270.85,27.876
444.2729887,552.883,270.95,27.054
443.0080484,546.544,270.95,26.497
445.6567688,540.015,272.45,25.929
452.1864494,547.148,271.95,26.55
464.3498879,560.328,271.45,27.717
468.6240203,568.336,270.85,28.441
457.8992386,563.249,270.75,27.98
447.6262079,552.341,270.75,27.006
438.5548836,537.43,270.65,25.707
432.0510443,528.49,270.45,24.944
423.1703308,507.073,270.25,23.17
406.9885984,487.308,270.05,21.598
383.0805051,457.94,269.85,19.377
357.4068818,433.328,269.75,17.622
340.8977361,420.508,271.65,16.746
332.5184668,413.776,270.95,16.297
327.9856591,411,270.25,16.114
329.404492,415.324,269.55,16.4
341.4442704,431.459,269.15,17.493
382.6772062,486.605,268.75,21.543
432.6168149,546.219,268.25,26.468
452.9909806,570.568,268.15,28.644
458.6801805,573.284,267.95,28.892
458.9533878,572.269,267.85,28.799
458.9970659,562.877,267.35,27.946
459.1592258,554.527,266.95,27.2
461.505467,555.619,267.45,27.297
466.8470913,566.943,267.45,28.314
476.1372783,578.412,267.45,29.365
478.3056939,586.379,267.45,30.107
470.2905115,572.826,267.75,28.85
460.6955666,562.138,268.15,27.88
450.4242314,551.879,268.45,26.966
437.0478733,534.433,268.65,25.449
422.6883562,513.622,268.75,23.705
407.8662002,495.415,268.85,22.235
392.4473766,471.786,268.85,20.407
370.2487176,449.254,268.75,18.746
351.4160135,430.091,268.25,17.398
312.8533007,423.618,268.35,16.956
306.8398172,419.397,268.45,16.671
305.0464233,422.918,268.55,16.909
305.1921435,424.369,268.45,17.007
342.9618144,439.475,268.25,18.051
356.8901051,454.964,268.15,19.159
378.4765347,483.891,268.15,21.332
401.5376182,511.957,268.05,23.568
413.682601,532.242,268.05,25.262
418.3923546,545.489,268.55,26.405
417.549903,551.488,269.15,26.931
416.8849911,544.143,269.65,26.287
420.1651807,547.419,269.95,26.573
428.1995177,554.922,270.15,27.235
433.7612641,563.459,270.45,27.999
432.3678181,563.693,270.45,28.02
427.6816397,557.205,270.45,27.438
418.0723282,548.607,270.45,26.678
404.1313838,530.513,270.05,25.116
391.2362747,510.259,269.65,23.429
379.3939586,490.259,269.35,21.828
369.8638251,471.357,269.35,20.374
354.1790751,458.51,269.45,19.419
340.3064172,442.868,270.65,18.291
314.616706,432.753,270.45,17.582
308.4477318,426.952,270.25,17.183
305.65022,422.778,270.05,16.899
307.9363313,423.538,270.15,16.951
333.9453529,431.068,270.25,17.466
345.2268438,445.221,270.25,18.458
360.4733535,460.393,271.15,19.557
378.020641,486.512,272.05,21.536
389.9545629,498.805,272.95,22.505
395.074057,513.506,273.35,23.695
395.4485579,519.068,273.75,24.154
397.2578194,528.841,274.15,24.974
404.6399067,539.083,273.75,25.849
418.6937888,550.304,273.35,26.827
424.8801658,559.444,272.95,27.638
421.0982765,555.666,272.85,27.301
415.4157445,548.849,272.75,26.699
410.0837844,530.576,272.65,25.121
404.8218639,518.343,272.65,24.094
396.9085926,504.867,272.55,22.991
382.231571,482.716,272.45,21.241
363.3255452,453.655,272.65,19.064
337.7691316,424.432,272.95,17.011
322.11553,412.699,273.35,16.226
327.7840209,410.603,273.45,16.088
323.7711836,408.523,273.45,15.951
325.7900811,407.914,273.45,15.912
337.5836779,419.199,273.95,16.658
366.5834615,470.485,274.55,20.308
419.2260103,526.39,275.05,24.767
436.4444891,528.95,275.95,24.983
435.8574743,524.386,276.85,24.598
430.2180084,520.261,277.75,24.254
426.434949,521.777,277.45,24.38
423.1789946,513.524,277.25,23.697
423.348876,515.885,276.95,23.891
430.022759,529.811,276.15,25.056
444.1959458,545.531,275.35,26.408
453.902062,551.379,274.55,26.922
446.4005633,552.19,273.75,26.993
438.2091547,544.271,272.85,26.298
434.7669823,532.609,272.05,25.294
431.2911546,525.884,271.55,24.724
422.8669496,519.994,271.15,24.231
406.4908385,498.108,270.75,22.449
380.1747266,467.462,270.25,20.082
355.0889472,436.698,269.85,17.856
340.9751256,420.911,269.45,16.773
345.4382036,417.563,269.05,16.549
345.2927406,418.101,268.55,16.585
350.6611605,421.772,268.15,16.831
365.4818269,438.833,268.15,18.006
402.0421698,496.589,268.25,22.328
455.490298,563.188,268.25,27.974
474.0873728,581.131,268.05,29.617
477.0102743,584.087,267.75,29.893
477.5762239,585.049,267.55,29.983
480.5976854,584.55,267.35,29.936
482.629402,585.77,267.15,30.05
486.0844877,583.962,266.85,29.881
493.499312,591.709,267.35,30.61
504.6021056,605.01,267.75,31.883
512.7526725,612.701,268.25,32.632
504.0266143,606.472,268.75,32.025
492.2979333,593.511,269.25,30.78
484.5850181,588.42,269.75,30.299
475.4864175,587.194,269.55,30.184
460.7905783,574.529,269.35,29.007
438.3848929,550.006,269.25,26.801
403.4174721,514.825,269.95,23.804
374.8486398,481.199,270.75,21.124
356.5695608,461.61,270.85,19.647
352.7339779,446.406,271.95,18.542
347.9926624,435.738,273.05,17.789
347.4841613,426.997,274.15,17.186
355.8022642,431.024,274.35,17.463
389.7104264,470.801,274.65,20.332
435.51533,530.278,274.85,25.096
450.2258494,545.934,275.05,26.444
448.6064446,541.469,275.25,26.055
445.5066934,536.514,275.45,25.628
444.6152158,530.84,275.75,25.143
441.711383,526.625,276.05,24.787
441.3027558,521.939,277.55,24.394
444.6915897,522.793,277.05,24.465
455.101617,536.07,276.45,25.59
462.6768973,555.692,275.95,27.303
455.336533,549.894,275.15,26.791
444.7131054,545.571,274.35,26.412
436.0973307,545.998,273.65,26.449
427.7596736,530.088,272.85,25.079
414.4597477,514.858,272.15,23.806
395.4648412,493.123,271.35,22.054
381.4147708,462.708,272.05,19.728
355.6284796,423.522,272.75,16.95
338.3321893,397.111,274.85,15.216
333.721956,391.099,274.75,14.837
327.7377624,395.141,274.75,15.091
327.9451857,386.811,274.65,14.57
336.4785787,395.398,274.75,15.107
371.6503151,440.792,274.95,18.144
423.1161924,498.987,275.15,22.519
439.5327841,513.627,275.15,23.705
439.5843748,510.362,275.25,23.438
436.7342598,504.022,275.25,22.923
436.94535,500.95,275.45,22.676
436.022288,501.948,275.55,22.756
437.2255392,499.853,277.45,22.588
441.9354202,501.288,276.95,22.703
452.1093491,511.42,276.55,23.524
459.1935173,525.368,276.05,24.681
451.2792872,520.635,275.95,24.285
441.1760806,505.958,275.85,23.079
433.8150539,502.31,275.75,22.785
426.6016796,482.905,275.65,21.256
415.5694033,469.045,275.55,20.2
398.338539,447.96,275.45,18.653
363.8724524,417.189,275.05,16.524
339.0385914,388.996,274.65,14.705
324.4162757,371.7,274.25,13.653
320.5949787,362.781,273.85,13.129
318.7698533,360.775,273.55,13.013
321.6381307,364.275,273.25,13.216
334.7175494,377.172,273.15,13.981
377.786717,426.111,273.05,17.126
429.092536,492.842,272.95,22.031
448.522135,526.907,272.65,24.81
452.1058079,523.919,272.25,24.559
452.2577516,520.991,271.95,24.315
452.9180548,518.528,271.95,24.11
452.0112758,521.154,271.95,24.328
452.3844963,518.128,272.65,24.077
455.7208428,524.88,272.45,24.64
463.6762668,535.943,272.25,25.579
468.9908218,548.092,272.05,26.632
462.5076371,541.881,271.85,26.091
452.64198,526.95,271.65,24.814
442.2121146,523.029,271.45,24.485
428.1579466,506.748,270.75,23.143
412.4182264,489.05,270.15,21.734
396.4834738,472.717,269.45,20.477
370.617232,454.669,269.55,19.138
351.1809253,437.097,269.55,17.884
335.5296952,423.625,270.05,16.957
304.4045894,416,270.25,16.444
300.7562399,413.229,270.55,16.261
300.4271076,413.04,270.75,16.248
301.0583461,417.739,270.95,16.56
339.0913271,427.835,271.15,17.243
355.1485463,444.514,271.25,18.407
376.7563936,469.355,271.35,20.224
399.4553934,497.309,271.55,22.385
413.1331999,517.553,271.65,24.029
421.1877648,521.691,271.65,24.373
421.9606553,517.987,271.65,24.065
420.8676046,513.781,270.85,23.718
423.5752707,515.998,270.45,23.9
431.4552251,525.615,270.05,24.702
441.3992323,542.276,269.65,26.125
442.9196124,550.212,269.25,26.819
438.9095608,548.878,268.75,26.701
430.593131,538.624,268.35,25.809
416.8270298,520.574,267.95,24.28
403.9207849,505.541,267.55,23.046
391.502996,482.629,267.15,21.234
379.5520098,469.486,266.95,20.233
364.9949235,455.665,266.85,19.21
353.1115031,445.806,268.65,18.499
327.7504248,434.35,268.25,17.693
323.0639585,432.201,267.85,17.544
320.7108207,431.469,267.45,17.493
322.2800177,429.835,267.65,17.381
355.5789593,435.662,267.95,17.784
367.2877118,440.762,268.15,18.142
380.5649482,458.902,268.35,19.447
398.3402557,481.176,268.45,21.122
411.5878299,499.792,268.65,22.583
420.7491431,503.56,269.15,22.886
423.2822592,503.78,269.65,22.904
424.4709987,501.575,272.05,22.726
430.3816409,508.335,271.55,23.272
442.7703749,527.51,271.15,24.861
451.3311735,545.623,270.65,26.416
449.0941667,546.278,270.75,26.474
442.4524049,543.836,270.85,26.261
436.2303291,540.518,270.95,25.973
429.1468722,526.383,270.65,24.766
418.9086748,517.702,270.35,24.041
401.0172475,499.555,270.15,22.564
376.6471977,477.772,270.55,20.861
350.4578008,452.777,271.05,28.651
334.7990599,434.257,273.95,26.515
332.9930147,417.311,273.45,24.639
329.0807855,418.295,272.85,24.746
330.2445461,425.548,272.35,25.542
340.6850547,439.54,272.65,27.115
381.9138532,489.477,272.95,33.146
434.8205032,549.435,273.25,41.244
449.0949193,562.248,273.15,43.096
447.5166296,571.091,273.15,44.399
441.3428821,570.573,273.05,44.322
438.6389263,564.789,273.05,43.468
435.3189166,562.331,273.05,43.108
434.4304547,562.322,273.05,43.107
439.5102224,564.51,272.95,43.427
451.8464189,575.645,272.85,45.078
462.1074223,590.027,272.85,47.257
453.7636062,580.429,272.95,45.797
441.8602365,566.825,273.15,43.768
433.2972257,555.938,273.35,42.179
425.0968723,544.123,273.35,40.489
412.3022545,529.936,273.45,38.508
391.0513125,502.224,273.55,34.79
380.4046973,467.946,273.45,30.467
353.2968645,443.877,273.45,27.613
337.1122919,424.591,274.45,25.436
337.7752067,417.205,273.95,24.628
335.6558065,412.98,273.45,24.172
338.6332043,411.884,272.85,24.054
351.1233446,421.961,273.05,25.147
381.6242943,466.773,273.25,30.324
435.4215974,528.629,273.45,38.328
451.3186179,544.098,273.45,40.486
450.5087017,541.67,273.45,40.143
448.567461,535.786,273.45,39.319
446.5137389,531.726,273.55,38.755
443.6566074,525.552,273.65,37.907
442.4171546,519.791,273.75,37.124
447.1654155,524.927,273.75,37.821
459.0475142,537.079,273.85,39.499
472.0381155,553.852,273.85,41.878
465.8663376,542.937,273.95,40.321
455.6835875,536.907,274.05,39.475
449.5701966,520.043,274.25,37.158
443.1595094,521.369,273.85,37.337
431.2673251,504.01,273.55,35.023
410.8120208,473.151,273.25,31.103
382.6458361,440.357,273.35,27.209
356.4943725,410.965,273.55,23.956
340.8483022,394.586,274.65,22.241
338.0540981,387.79,274.15,21.55
335.4907655,383.179,273.65,21.087
337.7848839,384.766,273.15,21.246
349.6728611,398.88,272.65,22.684
386.8320357,444.127,272.15,27.642
438.9749732,513.662,271.55,36.3
456.7747884,524.003,271.95,37.695
456.7095244,519.95,272.35,37.145
456.3138649,518.072,272.75,36.892
453.9846619,518.511,273.05,36.951
450.9993366,527.421,273.35,38.162
449.3111563,527.061,274.75,38.113
451.8265682,531.398,273.95,38.71
464.5750147,543.576,273.15,40.412
477.9265411,564.563,272.25,43.435
473.0610329,557.494,271.95,42.404
463.1666445,546.901,271.55,40.883
455.0913394,541.856,271.15,40.169
446.8524787,534.236,270.95,39.103
434.4668082,520.665,270.85,37.242
414.4472987,498.934,270.65,34.362
383.3918034,467.533,270.55,30.416
358.0434638,437.491,270.45,26.882
341.9082224,423.499,270.95,25.316
339.7002789,418.137,270.45,24.729
336.4883501,417.252,270.05,24.633
338.4882292,423.978,269.55,25.368
350.4637324,440.384,269.55,27.212
390.0096302,490.124,269.65,33.229
444.5733651,552.151,269.65,41.633
461.2602268,566.823,269.45,43.767
461.384196,566.421,269.35,43.708
459.5389152,563.227,269.15,43.239
458.1654901,556.682,269.35,42.286
456.3377819,543.148,269.55,40.351
456.303525,537.935,270.95,39.619
460.155592,543.929,270.45,40.462
471.9856983,554.551,269.95,41.978
484.2579208,577.105,269.45,45.297
478.0971985,571.987,269.15,44.532
469.0513308,560.945,268.95,42.906
461.6429802,552.565,268.75,41.693
454.0148691,545.018,268.05,40.616
442.9104964,530.209,267.35,38.546
425.3437925,509.364,266.65,35.729
399.4272436,478.327,266.55,31.744
376.2108012,452.363,266.55,28.602
362.7480768,438.223,267.25,26.965
360.5210347,430.165,266.85,26.055
359.4746019,429.594,266.35,25.992
363.0415002,432.391,265.85,26.305
376.4538138,446.714,266.15,27.942
411.9222041,494.306,266.45,33.764
464.8646387,555.705,266.75,42.145
483.5056149,576.117,266.85,45.148
486.3106782,577.053,266.95,45.289
486.3060016,572.964,267.05,44.677
484.5300302,566.03,267.75,43.651
481.8359184,557.93,268.45,42.467
479.8087096,556.089,269.35,42.201
476.4727097,560.442,268.85,42.832
487.7671229,572.469,268.25,44.604
495.4970623,592.323,267.75,47.61
488.1630457,585.968,267.75,46.637
478.2783126,587.984,267.75,46.944
467.7973626,575.995,267.75,45.13
453.0012913,556.353,267.85,42.239
436.0480752,537.693,268.05,39.585
419.3306656,520.286,268.25,37.191
397.3898345,494.325,268.25,33.766
377.4905168,472.785,268.25,31.058
361.4643322,458.422,268.15,29.32
333.0712636,451.755,268.35,28.531
330.418251,443.663,268.55,27.589
330.60739,449.153,268.75,28.226
333.0670977,452.137,268.85,28.576
356.5752622,461.169,268.85,29.648
374.1719842,477.742,268.95,31.671
394.8943191,507.612,269.05,35.497
416.5598434,532.458,269.25,38.856
430.9241774,553.945,269.35,41.891
436.5369775,557.767,269.65,42.444
436.0282188,553.817,269.95,41.873
433.9595932,551.922,270.25,41.6
432.650007,550.634,269.95,41.416
444.1823689,558.523,269.75,42.553
458.5779159,574.841,269.55,44.957
460.6132698,579.429,269.35,45.646
457.4192718,575.534,269.25,45.061
449.2477726,567.465,269.15,43.862
434.9694144,552.899,269.15,41.741
421.3733749,536.31,269.05,39.392
408.0752076,518.877,269.05,37
390.2756093,504.027,268.75,35.026
374.7055197,490.235,268.45,33.243
362.1412742,477.772,268.15,31.675
341.6450856,470.024,267.75,30.72
337.9347885,465.741,267.35,30.199
336.7922744,465.616,266.95,30.184
340.8965093,468.607,266.55,30.547
357.81141,476.141,266.15,31.472
374.0620722,486.661,265.75,32.789
389.9362369,505.342,265.75,35.198
409.4713406,524.491,265.75,37.762
425.9549674,543.672,265.85,40.425
434.9676449,551.362,266.45,41.52
437.8029043,553.383,267.05,41.81
439.7426995,553.253,266.85,41.792
443.6250427,557.521,266.85,42.408
460.7408857,566.529,266.75,43.724
475.9831405,586.111,266.75,46.658
475.9192949,591.432,266.45,47.473
472.0358025,591.604,266.05,47.499
467.8061413,587.522,265.75,46.874
461.6186752,582.471,265.15,46.105
452.4742542,571.745,264.45,44.496
436.2014214,551.25,263.75,41.504
413.6014441,526.761,263.65,38.072
390.7234929,503.977,263.55,35.019
377.6446703,488.687,263.05,33.046
381.1896445,483.413,263.35,32.379
380.4396686,482.997,263.75,32.327
383.6771583,486.525,264.05,32.772
396.9800842,501.945,263.75,34.753
424.5539002,557.693,263.45,42.433
481.311932,621.751,263.15,52.255
496.3014224,630.406,263.55,53.664
495.2519216,628.539,263.95,53.358
491.0092767,626.404,264.35,53.01
486.856465,620.021,265.35,51.975
483.2176044,604.697,266.35,49.536
482.3925794,599.528,267.35,48.726
484.3694223,599.442,267.15,48.713
499.8387983,611.448,266.95,50.603
514.8267986,634.356,266.65,54.313
507.1951408,632.373,266.55,53.986
496.1436625,620.816,266.35,52.104
487.719874,613.321,266.25,50.901
478.4048602,612.38,265.85,50.751
464.710045,605.976,265.45,49.737
442.3471793,583.903,265.05,46.322
432.246644,546.643,265.55,40.846
407.7446255,507.198,265.95,35.442
388.7683556,494.471,266.35,33.785
388.1210908,487.388,266.95,32.881
384.7780694,492.232,267.65,33.498
386.2552993,496.103,268.25,33.995
397.3346535,510.202,268.65,35.84
422.646281,557.774,268.95,42.445
475.8611308,610.481,269.35,50.449
490.1908493,630.727,269.65,53.716
487.377342,620.049,270.05,51.98
484.3938946,620.06,270.45,51.982
480.2038683,604.43,270.75,49.494
475.502188,605.813,271.05,49.711
472.8590172,609.344,271.35,50.269
473.6516464,610.889,271.75,50.514
484.5373564,618.703,272.05,51.763
498.9065069,626.15,272.45,52.968
491.6530104,615.162,272.35,51.195
480.9449978,596.925,272.15,48.322
473.3648615,588.804,272.05,47.07
465.9047175,568.808,272.55,44.061
451.8234013,537.129,273.05,39.506
429.172672,511.326,273.55,35.989
398.6250752,471.018,274.05,30.842
370.5762508,432.226,274.45,26.287
351.5703769,408.599,276.65,23.704
347.5132608,395.46,276.35,22.33
